"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2020","23,850.57","23,813.28","23,903.29","23,761.08","","0.47%"
"01/14/2020","24,025.17","23,969.04","24,059.86","23,951.66","","0.73%"
"01/15/2020","23,916.58","23,923.48","23,997.39","23,875.82","","-0.45%"
"01/16/2020","23,933.13","23,960.20","23,975.38","23,905.38","","0.07%"
"01/17/2020","24,041.26","24,103.45","24,115.95","24,013.75","","0.45%"
"01/20/2020","24,083.51","24,080.68","24,108.11","24,061.67","","0.18%"
"01/21/2020","23,864.56","24,072.81","24,081.75","23,843.48","","-0.91%"
"01/22/2020","24,031.35","23,835.49","24,040.87","23,831.10","","0.70%"
"01/23/2020","23,795.44","23,843.51","23,910.01","23,779.23","","-0.98%"
"01/24/2020","23,827.18","23,850.12","23,869.38","23,755.32","","0.13%"
"01/27/2020","23,343.51","23,427.90","23,463.89","23,317.32","","-2.03%"
"01/28/2020","23,215.71","23,126.93","23,243.36","23,115.15","","-0.55%"
"01/29/2020","23,379.40","23,309.32","23,392.61","23,214.28","","0.71%"
"01/30/2020","22,977.75","23,284.58","23,318.57","22,892.95","","-1.72%"
"01/31/2020","23,205.18","23,148.92","23,421.59","23,139.98","","0.99%"
"02/03/2020","22,971.94","22,874.27","23,023.73","22,775.92","","-1.01%"
"02/04/2020","23,084.59","22,881.13","23,118.13","22,854.45","","0.49%"
"02/05/2020","23,319.56","23,351.47","23,414.69","23,241.64","","1.02%"
"02/06/2020","23,873.59","23,641.10","23,995.37","23,625.13","","2.38%"
"02/07/2020","23,827.98","23,899.01","23,943.45","23,759.42","","-0.19%"
"02/10/2020","23,685.98","23,631.79","23,788.25","23,621.72","","-0.60%"
"02/12/2020","23,861.21","23,741.21","23,869.73","23,693.72","","0.74%"
"02/13/2020","23,827.73","23,849.76","23,908.85","23,784.31","","-0.14%"
"02/14/2020","23,687.59","23,714.52","23,738.42","23,603.48","","-0.59%"
